id,pedlabsampnum,sample_date,sample_year,sample_month,sample_latitude,sample_longitude,weather_station_id,avg_temperature,max_temperature,min_temperature,total_precipitation,avg_relative_humidity,growing_degree_days,climate_region,data_source,created_at,updated_at,ph_h2o,ph_cacl2,estimated_organic_carbon,total_carbon_ncs,total_nitrogen_ncs,carbon_to_nitrogen_ratio,cec_nh4_ph_7,base_sat_nh4oac_ph_7,ca_nh4_ph_7,mg_nh4_ph_7,k_nh4_ph_7,na_nh4_ph_7,clay_total,silt_total,sand_total,bulk_density_oven_dry,water_retention_15_bar,particle_density_less_than_2mm,state_name,commodity_desc,crop_year,yield_value,crop_unit_desc
121,40A0218,1960-06-01,1960,6,36.809238,-94.854965,APPROX_1960,34.2,42.2,26.2,55.0,70,726.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,OKLAHOMA,WHEAT,1959,18.4,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,BARLEY,1963,17.9,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1956,10.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1960,32.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1964,24.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1959,34.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,CORN,1965,7.6,TONS / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,CORN,1955,59.3,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1962,10.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,CORN,1964,24.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1964,22.3,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,CORN,1963,81.0,BU / ACRE
122,40A0219,1965-04-21,1965,4,40.262791,-98.390091,APPROX_1965,21.6,29.6,13.6,97.5,70,348.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEBRASKA,WHEAT,1961,31.0,BU / ACRE
125,40A0222,1959-05-12,1959,5,37.779999,-96.806946,APPROX_1959,26.4,34.4,18.4,97.5,70,491.0,central,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,KANSAS,WHEAT,1955,38.0,BU / ACRE
126,40A0223,1965-05-20,1965,5,36.580002,-121.507225,APPROX_1965,24.3,32.3,16.3,50.0,80,429.0,coastal,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1956,13.0,BU / ACRE
126,40A0223,1965-05-20,1965,5,36.580002,-121.507225,APPROX_1965,24.3,32.3,16.3,50.0,80,429.0,coastal,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1955,20.0,BU / ACRE
127,40A0224,1965-05-18,1965,5,36.283333,-121.099999,APPROX_1965,24.3,32.3,16.3,50.0,80,429.0,coastal,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1956,13.0,BU / ACRE
127,40A0224,1965-05-18,1965,5,36.283333,-121.099999,APPROX_1965,24.3,32.3,16.3,50.0,80,429.0,coastal,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1955,20.0,BU / ACRE
130,40A0227,1964-07-22,1964,7,45.537224,-117.071945,APPROX_1964,30.4,38.4,22.4,80.0,70,613.0,northern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,OREGON,WHEAT,1959,37.0,BU / ACRE
137,40A0236,1955-07-01,1955,7,31.880741,-81.42733,APPROX_1955,37.1,45.1,29.1,55.0,70,813.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,GEORGIA,WHEAT,1955,19.1,BU / ACRE
137,40A0236,1955-07-01,1955,7,31.880741,-81.42733,APPROX_1955,37.1,45.1,29.1,55.0,70,813.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,GEORGIA,COTTON,1953,207.0,LB / ACRE
138,40A0237,1965-10-20,1965,10,35.365002,-78.547775,APPROX_1965,26.3,34.3,18.3,45.0,70,489.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NORTH CAROLINA,COTTON,1960,260.0,LB / ACRE
141,40A0242,1958-04-09,1958,4,35.70361,-84.173615,APPROX_1958,25.2,33.2,17.2,55.0,70,455.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TENNESSEE,WHEAT,1956,18.6,BU / ACRE
141,40A0242,1958-04-09,1958,4,35.70361,-84.173615,APPROX_1958,25.2,33.2,17.2,55.0,70,455.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TENNESSEE,COTTON,1958,438.0,LB / ACRE
141,40A0242,1958-04-09,1958,4,35.70361,-84.173615,APPROX_1958,25.2,33.2,17.2,55.0,70,455.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TENNESSEE,WHEAT,1955,18.0,BU / ACRE
144,40A0245,1960-06-01,1960,6,38.443054,-120.70472,APPROX_1960,32.5,40.5,24.5,15.0,50,675.0,arid,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1956,13.0,BU / ACRE
144,40A0245,1960-06-01,1960,6,38.443054,-120.70472,APPROX_1960,32.5,40.5,24.5,15.0,50,675.0,arid,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1955,20.0,BU / ACRE
145,40A0246,2018-10-11,2018,10,32.458869,-106.718625,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1994,75.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,CORN,2009,86.3,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,WHEAT,2006,19.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,WHEAT,2008,23.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,WHEAT,2001,30.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,CORN,2006,79.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,SOYBEANS,2006,20.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,WHEAT,2006,28.0,BU / ACRE
147,40A0248,2010-02-08,2010,2,29.970556,-94.103889,APPROX_2010,17.2,25.2,9.2,45.0,70,216.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,TEXAS,WHEAT,2006,24.0,BU / ACRE
149,40A0251,1964-03-11,1964,3,33.263889,-117.296669,APPROX_1964,20.3,28.3,12.3,45.0,70,308.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1956,13.0,BU / ACRE
149,40A0251,1964-03-11,1964,3,33.263889,-117.296669,APPROX_1964,20.3,28.3,12.3,45.0,70,308.0,southern,historical_approximation,2025-08-14T21:49:27.110712+00:00,2025-08-14T21:49:27.110712+00:00,,,,,,,,,,,,,,,,,,,CALIFORNIA,WHEAT,1955,20.0,BU / ACRE
204,40A0325,2014-10-14,2014,10,39.65778,-75.046387,APPROX_2014,24.6,32.6,16.6,52.5,70,437.0,central,historical_approximation,2025-08-14T21:49:28.154104+00:00,2025-08-14T21:49:28.154104+00:00,,,,,,,,,,,,,,,,,,,NEW JERSEY,WHEAT,1981,31.9,BU / NET PLANTED ACRE
206,40A0327,2014-10-16,2014,10,38.991222,-74.93795,APPROX_2014,24.6,32.6,16.6,52.5,70,437.0,central,historical_approximation,2025-08-14T21:49:28.154104+00:00,2025-08-14T21:49:28.154104+00:00,,,,,,,,,,,,,,,,,,,NEW JERSEY,WHEAT,1981,31.9,BU / NET PLANTED ACRE
506,40A0679,1977-06-14,1977,6,34.900276,-110.168892,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
506,40A0679,1977-06-14,1977,6,34.900276,-110.168892,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
506,40A0679,1977-06-14,1977,6,34.900276,-110.168892,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
507,40A0680,1977-06-15,1977,6,34.968887,-110.37278,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
507,40A0680,1977-06-15,1977,6,34.968887,-110.37278,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
507,40A0680,1977-06-15,1977,6,34.968887,-110.37278,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
508,40A0681,1977-06-14,1977,6,34.964443,-110.169167,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
508,40A0681,1977-06-14,1977,6,34.964443,-110.169167,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
508,40A0681,1977-06-14,1977,6,34.964443,-110.169167,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
509,40A0682,1977-06-15,1977,6,34.88139,-110.091942,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
509,40A0682,1977-06-15,1977,6,34.88139,-110.091942,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
509,40A0682,1977-06-15,1977,6,34.88139,-110.091942,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
510,40A0683,1977-05-01,1977,5,34.869446,-110.075554,APPROX_1977,30.5,38.5,22.5,55.0,70,616.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
510,40A0683,1977-05-01,1977,5,34.869446,-110.075554,APPROX_1977,30.5,38.5,22.5,55.0,70,616.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
510,40A0683,1977-05-01,1977,5,34.869446,-110.075554,APPROX_1977,30.5,38.5,22.5,55.0,70,616.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
511,40A0684,1977-06-15,1977,6,34.983334,-109.871666,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
511,40A0684,1977-06-15,1977,6,34.983334,-109.871666,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
511,40A0684,1977-06-15,1977,6,34.983334,-109.871666,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
512,40A0685,1977-06-15,1977,6,34.988335,-109.936112,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
512,40A0685,1977-06-15,1977,6,34.988335,-109.936112,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
512,40A0685,1977-06-15,1977,6,34.988335,-109.936112,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
513,40A0686,1977-06-16,1977,6,34.698891,-110.022224,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
513,40A0686,1977-06-16,1977,6,34.698891,-110.022224,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
513,40A0686,1977-06-16,1977,6,34.698891,-110.022224,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
514,40A0687,1977-06-16,1977,6,34.540554,-110.028336,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
514,40A0687,1977-06-16,1977,6,34.540554,-110.028336,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
514,40A0687,1977-06-16,1977,6,34.540554,-110.028336,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
515,40A0688,1977-06-16,1977,6,34.617222,-109.922226,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,CORN,1977,15.3,BU / ACRE
515,40A0688,1977-06-16,1977,6,34.617222,-109.922226,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,BARLEY,1975,77.0,BU / ACRE
515,40A0688,1977-06-16,1977,6,34.617222,-109.922226,APPROX_1977,34.5,42.5,26.5,55.0,70,736.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,ARIZONA,COTTON,1977,570.0,LB / ACRE
525,40A0849,1961-10-24,1961,10,45.648888,-121.555,APPROX_1961,19.3,27.3,11.3,53.3,70,280.0,northern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,OREGON,WHEAT,1959,37.0,BU / ACRE
525,40A0849,1961-10-24,1961,10,45.648888,-121.555,APPROX_1961,19.3,27.3,11.3,53.3,70,280.0,northern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1951,22.5,BU / ACRE
544,40A0721,2018-11-15,2018,11,32.275244,-106.883075,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1994,75.0,BU / ACRE
545,40A0722,2018-11-15,2018,11,32.275247,-106.883033,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1994,75.0,BU / ACRE
546,40A0723,2018-11-14,2018,11,32.258947,-106.872783,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1994,75.0,BU / ACRE
547,40A0862,1955-11-02,1955,11,45.899445,-123.114166,APPROX_1955,13.2,21.1,5.2,53.3,70,95.0,northern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1951,22.5,BU / ACRE
548,40A0729,1967-12-02,1967,12,33.298722,-104.412939,APPROX_1967,16.3,24.3,8.3,45.0,70,190.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,1959,15.3,BU / ACRE
548,40A0729,1967-12-02,1967,12,33.298722,-104.412939,APPROX_1967,16.3,24.3,8.3,45.0,70,190.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,1959,79.0,BU / ACRE
548,40A0729,1967-12-02,1967,12,33.298722,-104.412939,APPROX_1967,16.3,24.3,8.3,45.0,70,190.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1967,30.0,BU / ACRE
549,40A0730,1967-06-01,1967,6,33.244319,-104.304136,APPROX_1967,34.3,42.3,26.3,55.0,70,730.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,1959,15.3,BU / ACRE
549,40A0730,1967-06-01,1967,6,33.244319,-104.304136,APPROX_1967,34.3,42.3,26.3,55.0,70,730.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,1959,79.0,BU / ACRE
549,40A0730,1967-06-01,1967,6,33.244319,-104.304136,APPROX_1967,34.3,42.3,26.3,55.0,70,730.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1967,30.0,BU / ACRE
550,40A0739,2019-03-26,2019,3,32.444361,-106.609164,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1994,75.0,BU / ACRE
551,40A0740,2018-10-25,2018,10,32.438844,-106.629189,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1994,75.0,BU / ACRE
552,40A0741,1959-05-13,1959,5,32.441521,-106.650848,APPROX_1959,30.2,38.2,22.2,55.0,70,605.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1956,8.6,BU / ACRE
552,40A0741,1959-05-13,1959,5,32.441521,-106.650848,APPROX_1959,30.2,38.2,22.2,55.0,70,605.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,COTTON,1949,399.0,LB / ACRE
552,40A0741,1959-05-13,1959,5,32.441521,-106.650848,APPROX_1959,30.2,38.2,22.2,55.0,70,605.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,1959,15.3,BU / ACRE
